id,name,location,type,typecode,address,adcode,pname,cityname,adname,business_area
BV10992752,东柳河屯(公交站),"116.890820,39.950213",交通设施服务;公交车站;公交车站相关,150700,816路;817路;930路;三河503路,131028,河北省,廊坊市,大厂回族自治县,[]
BV09133415,燕灵小区东门(公交站),"116.801566,39.944922",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河309路;城铁接驳1路,131082,河北省,廊坊市,三河市,[]
BV10417057,民政学院(公交站),"116.798386,39.953659",交通设施服务;公交车站;公交车站相关,150700,(停运)燕潮夜市1线;三河304路;三河307路,131082,河北省,廊坊市,三河市,[]
BV09271832,燕灵小区东门(燕灵路口)(公交站),"116.801566,39.944922",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV11570154,方舟购物广场(公交站),"116.797345,39.957520",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游4线;三河304路;三河307路,131082,河北省,廊坊市,三河市,燕灵路
BV10987314,大厂渔具城(公交站),"116.890820,39.950213",交通设施服务;公交车站;公交车站相关,150700,三河503路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10417035,理想新城(公交站),"116.796324,39.963750",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游4线;三河304路;城铁接驳2路,131082,河北省,廊坊市,三河市,燕灵路
BV10759431,中赵甫南(公交站),"116.796322,39.963858",交通设施服务;公交车站;公交车站相关,150700,三河304路;临1路,131082,河北省,廊坊市,三河市,燕灵路
BV10081603,燕灵路口(公交站),"116.799397,39.943108",交通设施服务;公交车站;公交车站相关,150700,811路;813路;816路;817路;819路;930路;三河301A路;三河301B路;三河503路;快速直达专线9路;燕郊专线,131082,河北省,廊坊市,三河市,[]
BV10800674,三河二中(公交站),"116.802400,39.941411",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV11263483,小庄村(公交站),"116.800963,39.977006",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV10801384,北蔡新村(公交站),"116.795279,39.959480",交通设施服务;公交车站;公交车站相关,150700,三河308路;临1路,131082,河北省,廊坊市,三河市,海油大街
BV11492733,国友堂中医院(公交站),"116.796250,39.968119",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河306路,131082,河北省,廊坊市,三河市,燕灵路
BV10416967,鑫乐汇(公交站),"116.796851,39.971649",交通设施服务;公交车站;公交车站相关,150700,三河301A路;三河301B路;三河501路,131082,河北省,廊坊市,三河市,燕灵路
BV09239403,鑫乐汇百货(公交站),"116.796069,39.970441",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河306路,131082,河北省,廊坊市,三河市,燕灵路
BV11451906,燕京航城(公交站),"116.796851,39.971649",交通设施服务;公交车站;公交车站相关,150700,燕郊专线,131082,河北省,廊坊市,三河市,燕灵路
BV11162378,樊村小区(公交站),"116.795334,39.951454",交通设施服务;公交车站;公交车站相关,150700,三河309路,131082,河北省,廊坊市,三河市,[]
BV10758323,交通运输部党校(公交站),"116.796880,39.947845",交通设施服务;公交车站;公交车站相关,150700,三河303路,131082,河北省,廊坊市,三河市,行宫西大街
BV10548069,燕京航城北(公交站),"116.798996,39.977013",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV10781752,燕京航城西门(公交站),"116.795793,39.974045",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河501路;城铁接驳2路,131082,河北省,廊坊市,三河市,[]
BV10344386,兴达广场小区(公交站),"116.795570,39.942609",交通设施服务;公交车站;公交车站相关,150700,(停运)燕潮夜市1线;811路;813路;816路;817路;819路;930路;三河301A路;三河301B路;三河503路;燕郊专线,131082,河北省,廊坊市,三河市,[]
BV10419151,大厂福喜公司(公交站),"116.897899,39.951445",交通设施服务;公交车站;公交车站相关,150700,816路;817路;930路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10801407,夏威夷小区东门(公交站),"116.790525,39.959091",交通设施服务;公交车站;公交车站相关,150700,三河308路;临1路,131082,河北省,廊坊市,三河市,海油大街
BV10701859,福喜公司(公交站),"116.897899,39.951445",交通设施服务;公交车站;公交车站相关,150700,三河503路;大厂4路,131028,河北省,廊坊市,大厂回族自治县,[]
BV11126982,锦绣华庭小区(公交站),"116.791895,39.971619",交通设施服务;公交车站;公交车站相关,150700,893路;三河301A路;三河301B路;三河306路,131082,河北省,廊坊市,三河市,[]
BV10422094,东方夏威夷小区东门(公交站),"116.789692,39.958959",交通设施服务;公交车站;公交车站相关,150700,819路;燕郊专线,131082,河北省,廊坊市,三河市,海油大街
BV11162380,星光公馆(公交站),"116.791030,39.950898",交通设施服务;公交车站;公交车站相关,150700,三河309路,131082,河北省,廊坊市,三河市,[]
BV11263487,创意谷建材城(公交站),"116.794454,39.977036",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV10417040,实验中学(公交站),"116.795436,39.978782",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河501路,131082,河北省,廊坊市,三河市,[]
BV10081942,潮白人家小区(公交站),"116.789907,39.947601",交通设施服务;公交车站;公交车站相关,150700,812路;814路;818路;818路(金桐西路);882路,131082,河北省,廊坊市,三河市,行宫西大街
BV10695902,东贸广场站(公交站),"116.792556,39.943103",交通设施服务;公交车站;公交车站相关,150700,三河301B路;三河503路,131082,河北省,廊坊市,三河市,[]
BV10570302,潮白人家(公交站),"116.790005,39.947545",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游4线;三河303路;城铁接驳1路,131082,河北省,廊坊市,三河市,行宫西大街
BV11162377,夏威夷南岸南门(公交站),"116.787438,39.950432",交通设施服务;公交车站;公交车站相关,150700,三河309路,131082,河北省,廊坊市,三河市,[]
BV11111126,燕郊精工园(公交站),"116.787653,39.971665",交通设施服务;公交车站;公交车站相关,150700,三河301A路;三河301B路;三河306路,131082,河北省,廊坊市,三河市,[]
BV10588783,欧逸丽庭(公交站),"116.786576,39.946259",交通设施服务;公交车站;公交车站相关,150700,(停运)燕潮夜市3路;815路快;815路快(景辉南街);818路;818路(金桐西路);893路;三河301A路;三河301B路;三河308路,131082,河北省,廊坊市,三河市,[]
BV11263484,燕福达建材广场(公交站),"116.788543,39.976481",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV10801412,中央美院北门(公交站),"116.784208,39.958495",交通设施服务;公交车站;公交车站相关,150700,三河308路;临1路,131082,河北省,廊坊市,三河市,[]
BV10987322,夏垫交警中队(公交站),"116.905863,39.952684",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;816路;817路;930路;三河503路;大厂4路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10570314,圣得西区(公交站),"116.785668,39.948507",交通设施服务;公交车站;公交车站相关,150700,三河301A路;三河301B路;三河303路;三河308路;城铁接驳1路,131082,河北省,廊坊市,三河市,[]
BV10989130,东方夏威夷小区西(公交站),"116.782638,39.957571",交通设施服务;公交车站;公交车站相关,150700,815路快;815路快(景辉南街);893路,131082,河北省,廊坊市,三河市,[]
BV10550855,星罗城(公交站),"116.783825,39.953772",交通设施服务;公交车站;公交车站相关,150700,893路,131082,河北省,廊坊市,三河市,[]
BV10570300,星罗城购物中心(公交站),"116.783825,39.953772",交通设施服务;公交车站;公交车站相关,150700,三河301A路;三河301B路;三河303路;三河308路;三河309路;城铁接驳1路,131082,河北省,廊坊市,三河市,[]
BV10570298,夏威夷南岸(公交站),"116.784914,39.950647",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游4线;(停运)燕潮夜市3路;三河301A路;三河301B路;三河303路;三河308路,131082,河北省,廊坊市,三河市,[]
BV11111125,政务服务中心(公交站),"116.784602,39.971561",交通设施服务;公交车站;公交车站相关,150700,三河301A路;三河301B路;三河306路,131082,河北省,廊坊市,三河市,[]
BV10758331,中央美术学院(公交站),"116.783212,39.955949",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游4线;(停运)燕潮夜市3路;三河301A路;三河301B路;三河303路;三河308路;三河309路,131082,河北省,廊坊市,三河市,[]
BV10422088,东方夏威夷小区西门(公交站),"116.782921,39.958380",交通设施服务;公交车站;公交车站相关,150700,819路;燕郊专线,131082,河北省,廊坊市,三河市,[]
BV10570306,东方夏威夷(公交站),"116.782461,39.957678",交通设施服务;公交车站;公交车站相关,150700,三河301A路;三河301B路;三河303路;三河308路;三河309路,131082,河北省,廊坊市,三河市,[]
BV10422087,意华小区(公交站),"116.780525,39.963097",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游4线;(停运)燕潮夜市3路;815路大站快车;815路快;815路快(景辉南街);819路;882路;893路;三河301A路;三河301B路;三河303路;三河309路;临1路;城铁接驳1路;快速直达专线20路;快速直达专线61路;燕郊专线,131082,河北省,廊坊市,三河市,[]
BV10758335,华堂路口(公交站),"116.781373,39.961204",交通设施服务;公交车站;公交车站相关,150700,三河301A路;三河301B路;三河303路;三河309路;临1路,131082,河北省,廊坊市,三河市,[]
BV11129340,燕京新城东(公交站),"116.780924,39.971269",交通设施服务;公交车站;公交车站相关,150700,893路;三河301A路;三河301B路;三河306路,131082,河北省,廊坊市,三河市,[]
BV11263478,复兴庄(公交站),"116.782550,39.976198",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV10987320,李木耳(公交站),"116.975310,39.964446",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路,131082,河北省,廊坊市,三河市,[]
BV10081586,直属库(公交站),"116.984207,39.966396",交通设施服务;公交车站;公交车站相关,150700,930路;三河503路;三河507路,131082,河北省,廊坊市,三河市,[]
BV10992756,华凯链条厂(公交站),"116.971550,39.963643",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路,131082,河北省,廊坊市,三河市,[]
BV09458847,西辛店(公交站),"116.989281,39.956571",交通设施服务;公交车站;公交车站相关,150700,三河515路,131082,河北省,廊坊市,三河市,[]
BV11523665,东辛店北(公交站),"116.989311,39.956028",交通设施服务;公交车站;公交车站相关,150700,三河515路,131082,河北省,廊坊市,三河市,[]
BV10992751,李翟路口(公交站),"116.988442,39.967318",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路;三河515路,131082,河北省,廊坊市,三河市,[]
BV10987321,大定福(公交站),"116.966723,39.962535",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路,131082,河北省,廊坊市,三河市,[]
BV10987318,燕京职业技术学院(公交站),"116.990704,39.967791",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;三河503路;三河507路;三河515路,131082,河北省,廊坊市,三河市,[]
BV09449901,临时站(公交站),"116.990699,39.967863",交通设施服务;公交车站;公交车站相关,150700,930路,131082,河北省,廊坊市,三河市,[]
BV11541044,燕京职业技术学院(临时站)(公交站),"116.990704,39.967791",交通设施服务;公交车站;公交车站相关,150700,930路,131082,河北省,廊坊市,三河市,[]
BV11523662,西辛店(公交站),"116.990013,39.948529",交通设施服务;公交车站;公交车站相关,150700,三河515路,131082,河北省,廊坊市,三河市,[]
BV10987312,农业园区(公交站),"116.996345,39.968942",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路;三河515路,131082,河北省,廊坊市,三河市,[]
BV10992744,大定福西(公交站),"116.959528,39.960828",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路,131082,河北省,廊坊市,三河市,[]
BV11523664,三刘庄(公交站),"116.990239,39.946024",交通设施服务;公交车站;公交车站相关,150700,三河515路,131082,河北省,廊坊市,三河市,[]
BV11523663,翟各庄小学(公交站),"116.990365,39.944651",交通设施服务;公交车站;公交车站相关,150700,三河515路,131082,河北省,廊坊市,三河市,[]
BV10987313,第三中学(公交站),"117.002157,39.970126",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路;三河515路,131082,河北省,廊坊市,三河市,[]
BV10081587,煤矿路口(公交站),"116.951311,39.959635",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;113路;930路;三河503路;三河507路,131028,河北省,廊坊市,大厂回族自治县,[]
BV11525922,赵各庄村(公交站),"116.966970,39.979145",交通设施服务;公交车站;公交车站相关,150700,三河517路,131082,河北省,廊坊市,三河市,[]
BV10344434,李旗庄(公交站),"117.007713,39.971376",交通设施服务;公交车站;公交车站相关,150700,930路,131082,河北省,廊坊市,三河市,[]
BV10987307,李旗庄镇政府(公交站),"117.007713,39.971376",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;三河503路;三河507路;三河515路,131082,河北省,廊坊市,三河市,[]
BV10082088,大厂东庄(公交站),"116.950464,39.948637",交通设施服务;公交车站;公交车站相关,150700,816路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10082087,沃珅路口(公交站),"116.951492,39.942261",交通设施服务;公交车站;公交车站相关,150700,816路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10713100,李民庄(公交站),"117.012485,39.973250",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路;三河515路,131082,河北省,廊坊市,三河市,[]
BV10081588,大厂温泉度假村(公交站),"116.941406,39.957813",交通设施服务;公交车站;公交车站相关,150700,816路;930路;三河503路,131028,河北省,廊坊市,大厂回族自治县,[]
BV11393851,荣家堡村西(公交站),"116.946836,39.975855",交通设施服务;公交车站;公交车站相关,150700,三河507路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10992755,三星科技园(公交站),"117.016098,39.974544",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路;三河515路,131082,河北省,廊坊市,三河市,[]
BV11137020,铭泰产业园(公交站),"117.011665,39.979542",交通设施服务;公交车站;公交车站相关,150700,三河104路,131082,河北省,廊坊市,三河市,[]
BV09448013,蓝庄酒厂(公交站),"117.019492,39.975916",交通设施服务;公交车站;公交车站相关,150700,930路,131082,河北省,廊坊市,三河市,[]
BV11627218,蓝莊酒厂(公交站),"117.019492,39.975916",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河515路,131082,河北省,廊坊市,三河市,[]
BV11628743,蓝荘酒厂(公交站),"117.019492,39.975916",交通设施服务;公交车站;公交车站相关,150700,三河503路;三河507路,131082,河北省,廊坊市,三河市,[]
BV10987324,北王庄(公交站),"116.933868,39.956806",交通设施服务;公交车站;公交车站相关,150700,三河503路,131028,河北省,廊坊市,大厂回族自治县,[]
BV11131479,通用磨坊(公交站),"117.020673,39.979714",交通设施服务;公交车站;公交车站相关,150700,(停运)三河511路;三河102路;三河520路,131082,河北省,廊坊市,三河市,[]
BV10992743,李枣林西(公交站),"117.024219,39.977687",交通设施服务;公交车站;公交车站相关,150700,(停运)三河511路;三河102路;三河503路;三河507路;三河515路;三河520路,131082,河北省,廊坊市,三河市,[]
BV10081619,耀华佳苑(公交站),"116.928101,39.955761",交通设施服务;公交车站;公交车站相关,150700,816路;930路;三河503路,131028,河北省,廊坊市,大厂回族自治县,[]
BV11163589,李枣林西口(公交站),"117.026723,39.978689",交通设施服务;公交车站;公交车站相关,150700,(停运)三河511路,131082,河北省,廊坊市,三河市,[]
BV10987311,李枣林(公交站),"117.029431,39.979692",交通设施服务;公交车站;公交车站相关,150700,(停运)三河511路;三河102路;三河503路;三河507路;三河515路;三河520路,131082,河北省,廊坊市,三河市,[]
BV11519704,化甲屯村委会(公交站),"117.033774,39.944641",交通设施服务;公交车站;公交车站相关,150700,512路,131082,河北省,廊坊市,三河市,[]
BV10081589,燕北畜牧机械厂(公交站),"116.920282,39.954459",交通设施服务;公交车站;公交车站相关,150700,816路;930路;三河503路,131028,河北省,廊坊市,大厂回族自治县,[]
BV11519701,化甲屯小学(公交站),"117.038257,39.945918",交通设施服务;公交车站;公交车站相关,150700,512路,131082,河北省,廊坊市,三河市,[]
BV10987323,大厂实验中学(公交站),"116.916962,39.954033",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;三河503路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10343747,金华路口(公交站),"116.920043,39.940260",交通设施服务;公交车站;公交车站相关,150700,817路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10082100,夏垫镇政府(公交站),"116.917999,39.944701",交通设施服务;公交车站;公交车站相关,150700,817路;大厂4路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10988907,白浮图(公交站),"117.043899,39.965099",交通设施服务;公交车站;公交车站相关,150700,三河509路,131082,河北省,廊坊市,三河市,[]
BV10713195,杨相公庄(公交站),"117.044065,39.956513",交通设施服务;公交车站;公交车站相关,150700,三河509路,131082,河北省,廊坊市,三河市,[]
BV10713165,尚德园林(公交站),"117.043975,39.961129",交通设施服务;公交车站;公交车站相关,150700,三河509路,131082,河北省,廊坊市,三河市,[]
BV10082101,金铭路口(公交站),"116.916530,39.947882",交通设施服务;公交车站;公交车站相关,150700,817路;大厂4路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10699608,科达彩印公司(公交站),"117.044266,39.965469",交通设施服务;公交车站;公交车站相关,150700,三河202路,131082,河北省,廊坊市,三河市,[]
BV09156241,春和群星园(公交站),"116.920091,39.940160",交通设施服务;公交车站;公交车站相关,150700,大厂4路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10988960,化甲屯北(公交站),"117.043903,39.949888",交通设施服务;公交车站;公交车站相关,150700,三河509路,131082,河北省,廊坊市,三河市,[]
BV10081591,夏垫(公交站),"116.911389,39.953325",交通设施服务;公交车站;公交车站相关,150700,113路;816路;817路;930路;三河503路;大厂4路,131028,河北省,廊坊市,大厂回族自治县,[]
BV10713184,化甲屯(公交站),"117.043803,39.946480",交通设施服务;公交车站;公交车站相关,150700,三河509路,131082,河北省,廊坊市,三河市,[]
BV10713179,徐枣林村东(公交站),"117.044090,39.975574",交通设施服务;公交车站;公交车站相关,150700,三河509路,131082,河北省,廊坊市,三河市,[]
BV11519711,错化路马皇路口(公交站),"117.045808,39.948202",交通设施服务;公交车站;公交车站相关,150700,512路,131082,河北省,廊坊市,三河市,[]
BV10713196,小安庄(公交站),"117.043823,39.941635",交通设施服务;公交车站;公交车站相关,150700,三河509路,131082,河北省,廊坊市,三河市,[]
BV10759426,张营村(公交站),"116.845890,39.922092",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河309路,131082,河北省,廊坊市,三河市,[]
BV11162379,张营村南(公交站),"116.847579,39.916088",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河309路,131082,河北省,廊坊市,三河市,[]
BV10759425,刘斌屯(公交站),"116.844417,39.926442",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河309路,131082,河北省,廊坊市,三河市,[]
BV11550115,燕郊总站(公交站),"116.843652,39.930434",交通设施服务;公交车站;公交车站相关,150700,811路;812路;894路;燕郊专线,131082,河北省,廊坊市,三河市,[]
BV10759415,卸甲庄北口(公交站),"116.843652,39.930434",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河309路,131082,河北省,廊坊市,三河市,[]
BV11355108,马起乏(公交站),"116.850042,39.931860",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV10759421,西吴各庄西口(公交站),"116.849005,39.906173",交通设施服务;公交车站;公交车站相关,150700,三河304路;三河309路,131082,河北省,廊坊市,三河市,[]
BV10876343,大石各庄(公交站),"116.861420,39.913364",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV11561348,卸甲庄西(公交站),"116.855703,39.932312",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV10876347,大石各庄村委会(公交站),"116.862679,39.913101",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV11086766,福成美食苑(公交站),"116.858925,39.908356",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV11163585,大石各庄村东(公交站),"116.865822,39.915253",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV09307735,临时站(公交站),"116.849500,39.903689",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV10759434,冶金一局(公交站),"116.842418,39.936924",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;三河304路;三河307路;三河309路,131082,河北省,廊坊市,三河市,[]
BV10082060,燕郊冶金一局(公交站),"116.842359,39.937623",交通设施服务;公交车站;公交车站相关,150700,811路;812路;894路;燕郊专线,131082,河北省,廊坊市,三河市,[]
BV09388231,西吴各庄村(公交站),"116.848340,39.902996",交通设施服务;公交车站;公交车站相关,150700,三河304路,131082,河北省,廊坊市,三河市,[]
BV11355106,卸甲庄(公交站),"116.860272,39.932806",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV11163582,西吴各庄村东(公交站),"116.849686,39.903030",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV11635710,天洋城4代(公交站),"116.821654,39.916668",交通设施服务;公交车站;公交车站相关,150700,三河308路,131082,河北省,廊坊市,三河市,[]
BV11595941,燕郊冶金医院(公交站),"116.839658,39.938108",交通设施服务;公交车站;公交车站相关,150700,812路;894路,131082,河北省,廊坊市,三河市,[]
BV11086767,西吴各庄村委会(公交站),"116.851585,39.902817",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV10590197,冶金医院(公交站),"116.839951,39.938140",交通设施服务;公交车站;公交车站相关,150700,(停运)燕潮夜市2线;三河304路,131082,河北省,廊坊市,三河市,[]
BV10989121,天洋城四代(公交站),"116.820097,39.915941",交通设施服务;公交车站;公交车站相关,150700,894路,131082,河北省,廊坊市,三河市,[]
BV10451821,燕郊冶金西区(公交站),"116.833530,39.937409",交通设施服务;公交车站;公交车站相关,150700,812路;894路,131082,河北省,廊坊市,三河市,[]
BV10782528,梦东方未来世界(公交站),"116.820123,39.915841",交通设施服务;公交车站;公交车站相关,150700,302路;三河308路;大厂22路,131082,河北省,廊坊市,三河市,[]
BV10782522,东蔡各庄(公交站),"116.819145,39.920218",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;(停运)燕潮夜市2线;302路;894路;大厂22路,131082,河北省,廊坊市,三河市,[]
BV11162382,京亿养殖中心(公交站),"116.830719,39.904011",交通设施服务;公交车站;公交车站相关,150700,三河309路,131082,河北省,廊坊市,三河市,[]
BV10759414,冶金西区(公交站),"116.833530,39.937409",交通设施服务;公交车站;公交车站相关,150700,(停运)燕潮夜市2线;三河304路,131082,河北省,廊坊市,三河市,[]
BV11475540,汇福粮油(公交站),"116.841990,39.939585",交通设施服务;公交车站;公交车站相关,150700,三河307路;三河309路,131082,河北省,廊坊市,三河市,[]
BV11595940,燕郊首钢生活区(公交站),"116.830275,39.937068",交通设施服务;公交车站;公交车站相关,150700,812路;894路,131082,河北省,廊坊市,三河市,[]
BV10759433,首钢生活区(公交站),"116.830612,39.937097",交通设施服务;公交车站;公交车站相关,150700,三河304路,131082,河北省,廊坊市,三河市,[]
BV10782524,夏威夷蓝湾北(公交站),"116.821541,39.910553",交通设施服务;公交车站;公交车站相关,150700,302路;大厂22路,131082,河北省,廊坊市,三河市,[]
BV10876346,东吴各庄(公交站),"116.859055,39.902863",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV10876344,小石各庄(公交站),"116.871567,39.917130",交通设施服务;公交车站;公交车站相关,150700,三河304支路,131082,河北省,廊坊市,三河市,[]
BV10989120,夏威夷蓝湾小区(公交站),"116.822028,39.908177",交通设施服务;公交车站;公交车站相关,150700,894路,131082,河北省,廊坊市,三河市,[]
BV10782519,交界庄(公交站),"116.818000,39.924851",交通设施服务;公交车站;公交车站相关,150700,302路;大厂22路,131082,河北省,廊坊市,三河市,[]
BV10782521,夏威夷蓝湾(公交站),"116.822363,39.907253",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;302路;大厂22路,131082,河北省,廊坊市,三河市,[]
BV10759417,代刘庄(公交站),"116.827194,39.936768",交通设施服务;公交车站;公交车站相关,150700,(停运)燕潮夜市2线;三河304路,131082,河北省,廊坊市,三河市,[]
BV11276543,大柳店东(公交站),"116.826089,39.903616",交通设施服务;公交车站;公交车站相关,150700,三河309路,131082,河北省,廊坊市,三河市,[]
BV11635712,御东珺璟(公交站),"116.817001,39.913860",交通设施服务;公交车站;公交车站相关,150700,(停运)燕潮夜市2线;三河308路,131082,河北省,廊坊市,三河市,[]
BV09446153,迎宾路南环路口(公交站),"116.822932,39.904957",交通设施服务;公交车站;公交车站相关,150700,302路;大厂22路,131082,河北省,廊坊市,三河市,[]
BV10082064,燕郊半壁店村(公交站),"116.820745,39.936115",交通设施服务;公交车站;公交车站相关,150700,812路;894路,131082,河北省,廊坊市,三河市,[]
BV11630768,小柳店小学(公交站),"116.822263,39.903103",交通设施服务;公交车站;公交车站相关,150700,894路;三河309路,131082,河北省,廊坊市,三河市,[]
BV11596818,半壁店南(公交站),"116.821239,39.936163",交通设施服务;公交车站;公交车站相关,150700,三河304路,131082,河北省,廊坊市,三河市,[]
BV10782523,聚盛建材城(公交站),"116.816891,39.932745",交通设施服务;公交车站;公交车站相关,150700,302路;大厂22路,131082,河北省,廊坊市,三河市,[]
BV11355107,南黄辛庄(公交站),"116.868371,39.937258",交通设施服务;公交车站;公交车站相关,150700,三河307路,131082,河北省,廊坊市,三河市,[]
BV09153766,燕郊二街(公交站),"116.816520,39.934768",交通设施服务;公交车站;公交车站相关,150700,894路,131082,河北省,廊坊市,三河市,[]
BV09279018,临时站(公交站),"116.816450,39.934771",交通设施服务;公交车站;公交车站相关,150700,894路,131082,河北省,廊坊市,三河市,[]
BV09248071,思菩兰路口(公交站),"116.810173,39.912698",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV09133643,燕郊三街(公交站),"116.815381,39.937231",交通设施服务;公交车站;公交车站相关,150700,812路,131082,河北省,廊坊市,三河市,[]
BV09168050,西蔡村南(公交站),"116.809943,39.911946",交通设施服务;公交车站;公交车站相关,150700,三河308路,131082,河北省,廊坊市,三河市,[]
BV10759424,半壁店(公交站),"116.815435,39.937585",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;302路;三河304路,131082,河北省,廊坊市,三河市,[]
BV09248072,西蔡各庄南(公交站),"116.808162,39.916715",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV10782530,小柳店(公交站),"116.814516,39.902669",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;三河309路;三河401路,131082,河北省,廊坊市,三河市,[]
BV10800668,西蔡各庄(公交站),"116.807287,39.919618",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV10800664,交界庄西(公交站),"116.806732,39.923008",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV10800677,燕郊一街(公交站),"116.805840,39.928543",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV11353323,思菩兰街道办(公交站),"116.805212,39.910491",交通设施服务;公交车站;公交车站相关,150700,三河503路,131082,河北省,廊坊市,三河市,[]
BV10800659,燕郊二街(公交站),"116.805100,39.932049",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV11614699,有研二部北口(公交站),"116.810010,39.900896",交通设施服务;公交车站;公交车站相关,150700,三河401路,131082,河北省,廊坊市,三河市,[]
BV11635711,海泉湾(公交站),"116.803442,39.911434",交通设施服务;公交车站;公交车站相关,150700,(停运)三河旅游3线;三河308路,131082,河北省,廊坊市,三河市,[]
